Sr.no,ID,Name of News,youtube link,https://youtu.be/ATOcPSGRgVk?si=pnFohU9qeZqgbPXj,Duration,standard duration,Publishing year,Media Organization,Auidio Quality,single speaker,Country,Pecha Tools,Group,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
615.0,STT_NW0602,"ད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༧།༡༦ TTV Daily News July 16, 2024",https://youtu.be/vYJ8IQWt96Y?si=wPsCRHpRkVoOGFrF,YouTube ,08:20,00:08:21,2024.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
616.0,STT_NW0603,བདུན་འདིའི་གལ་ཆེའི་གསར་འགྱུར་ཕྱོགས་བསྡུས། Weekly News,https://youtu.be/4ex2FgBa4oE?si=DHaQmRV7cOsypj72,YouTube ,08:57,00:08:57,2024.0,བོད་ཀྱི་བང་ཆེན།,good,True,India,,,,//1899,,,,,,,,,,,
617.0,STT_NW0604,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༤།༠༧།༠༥ Tibet This Week (Tibetan)-July 05, 2024",https://youtu.be/Q9OFPRhx26o?si=FUEK-p7-b-BpaNz3,YouTube ,,00:12:08,2024.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
618.0,STT_NW0605,བལ་ཡུལ་གྱི་རྒྱལ་སར་སྲིད་བློན་གསར་པས་དམ་བཅའ་ཕུལ། Nepal’s new prime minister takes oath of office,https://youtu.be/Dby2CzVs530?si=MYF1HDa-l4gVYCJw,YouTube ,02:43,00:02:43,2024.0,VOA  Tibetan,good,True,US,,,,,,,,,,,,,,,
619.0,STT_NW0606,སྤྱི་མཐུན་ཚོགས་པའི་རྒྱལ་ཡོངས་འཐུས་མིའི་ཚོགས་ཆེན། Trump at the Republican National Convention,སྤྱི་མཐུན་ཚོགས་པའི་རྒྱལ་ཡོངས་འཐུས་མིའི་ཚོགས་ཆེན། Trump at the Republican National Convention,YouTube ,,,2024.0,VOA  Tibetan,Good ,True,US,,,,,,,,,,,,,,,
620.0,STT_NW0607,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༧ ཚེས་༡༥ Kunleng News July 15th, 2024",https://youtu.be/nVW_bvJR7VY?si=o0ql1Fk-IuaEuLy9,YouTube ,04:58,00:04:58,2024.0,VOA  Tibetan,Good ,True,US,,,,,,,,,,,,,,,
621.0,STT_NW0608,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ཟླ་༧ ཚེས་༥ Kunleng News Jul 5, 2024",https://youtu.be/qvj6CkpXTYI?si=rbQgZYjIxKrIsP-M,YouTube ,09:24,00:09:24,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
622.0,STT_NW0609,སྲིད་འཛིན་འོས་མིའི་བགྲོ་གླེང་རྩོད་བསྡུར་རྗེས་ཀྱི་དོགས་སློང་། Could Biden’s party replace him?,https://youtu.be/vxeab3RPQVI?si=6PXKO7WiaaNVBoYg,YouTube ,03:37,00:03:38,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
623.0,STT_NW0610,སྲིད་ཟུར་པ་ཀྲམ་བཀྲོངས་ཐབས་བྱས་རྗེས་སྲིད་འཛིན་བྷའི་ཌན་གྱིས་ཆིག་བསྒྲིལ་དགོས་པའི་འབོད་སྐུལ་གནང་།,https://youtu.be/pNAaVH5_G2Q?si=Ru9_jIaOeMgs3BBo,YouTube ,01:13,00:01:13,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
624.0,STT_NW0611,རྒྱ་གར་དང་ཨུ་རུ་སུ་གཉིས་ཀྱིས་འབྲེལ་ལམ་ཇེ་ཟབ་ཏུ་གཏང་རྒྱུ།,https://youtu.be/m5TdqpL-t9g?si=W0eMEzokrN7RNppQ,YouTube ,03:14,00:03:14,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
625.0,STT_NW0612,རྒྱ་ནག་གཞུང་གིས་གངས་ལྗོངས་ཤེས་རིག་ནོར་བུའི་སློབ་གླིང་སྒོ་བརྒྱབ་བཅུག་པ། China Tibetan Language,https://youtu.be/lcMRlQ6yQTs?si=3bKsfn7dZY_jDv4o,YouTube ,00:43,00:00:44,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
626.0,STT_NW0613,རྒྱ་གར་ལྷོ་ཕྱོགས་སུ་ཨ་རིའི་བོད་དོན་ཁྲིམས་འཆར་གཏན་འབེབ་བྱུང་བར་དགའ་སྟོན། Tibet Resolve Act,https://youtu.be/H8YDw0howro?si=40HDlKtUTbGkH5UA,YouTube ,03:06,00:03:07,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
627.0,STT_NW0614,ནེའུ་ཡོག་ཏུ་༧གོང་ས་མཆོག་གི་འཁྲུངས་སྐར་སྲུང་བརྩི་གཟབ་རྒྱས།Tibetans in NYC Celebrate Birthday of HHDL,https://youtu.be/KA9DX0Pk_x0?si=fKGxb0tCY_NOyACr,YouTube ,04:28,00:04:28,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
628.0,STT_NW0615,ནུབ་ཆིངས་ཀྱི་ཚོགས་འདུར་ཨུ་རུ་སུས་གནོན་ཤུགས་འཇོག་ཐབས།,https://youtu.be/clJOo6e2U-M?si=bDjtgzYj4HVKQ8Od,YouTube ,02:10,00:02:11,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
629.0,STT_NW0616,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༧།༡༥ TTV Daily News July 15, 2024",https://youtu.be/SXNjCe1pr5I?si=iCR6Vf2C8dJpjP1D,YouTube ,13:15,00:13:16,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
630.0,STT_NW0617,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༧།༡༧ TTV Daily News July 17, 2024",https://youtu.be/RV89vbnyti4?si=CZLVV5gmufDib0yi,YouTube ,09:12,00:09:12,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
631.0,STT_NW0618,"Kunleng News July 17th, 2024.",https://youtu.be/GOk7lAb_d9A?si=DH0H9vtouE9lDsZK,YouTube ,15:35,00:15:39,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
632.0,STT_NW0619,"ཀུན་གླེང་གསར་འགྱུར། ༢༠༢༤ ལོའི་ཟླ་༧ ཚེས་༡༦ Kunleng News July 16, 2024",https://youtu.be/IVYJj6Lixxs?si=2hb0dO2n8-oyXQPW,YouTube ,21:43,00:21:43,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
633.0,STT_NW0620,རྩོད་བསྡུར་དང་པོའི་རྗེས་སུ་བྷ་ཌན་དང་ཊམ་གྱི་ཐབས་བྱུས། Biden tries to pivot from debate,https://youtu.be/Lqj5KoRcpew?si=hJ7FTQm6GCypdLZX,YouTube ,02:46,00:02:46,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
634.0,STT_NW0621,fའབྲུག་ཆོས་རྒྱལ་ཡབ་སྲས་རྣམ་པ་སྐུ་ཚེ་ཡུན་རིང་བརྟན་པའི་ཐུགས་སྨོན། Sakya Gongma Trichen Rinpoche Bhutan,https://youtu.be/r-XPX4jcfJs?si=Rmf2aG07gU1IZmic,YouTube ,02:24,00:02:25,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
635.0,STT_NW0622,Tibet Balloon Made History By Flying From Italy’s One Of The Highest Mountains.,https://youtu.be/mdIyuLt0EuM?si=3TE7Iq9nqOexZf9D,YouTube ,02:12,00:02:12,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
636.0,STT_NW0623,རྒྱ་གར་དུ་ཨེ་ཤི་ཡའི་རྒྱུ་སྟོབས་ཆེ་ཤོས་ཀྱི་བུའི་ཆང་སའི་མཛད་སྒོ། India’s Ambani Wedding,རྒྱ་གར་དུ་ཨེ་ཤི་ཡའི་རྒྱུ་སྟོབས་ཆེ་ཤོས་ཀྱི་བུའི་ཆང་སའི་མཛད་སྒོ། India’s Ambani Wedding,YouTube ,01:55,,2024.0,VOA  Tibetan,Good ,True,us,,,,,,,,,,,,,,,
637.0,STT_NW0624,བོད་མི་བཞི་སྟོང་ལྷག་གིས་སུད་སི་རུ་༧གོང་ས་མཆོག་ལ་ཕེབས་བསུTibetans&well-wishers welcome HHDL in Zurich,https://youtu.be/vs9z_UuhDcw?si=NHZVOWUOBxVeTn9t,YouTube ,03:45,00:03:45,2024.0,VOA  Tibetan,Good ,True,US,,,,,,,,,,,,,,,
638.0,STT_NW0625,རྒྱལ་བ་ཀརྨ་པ་མཆོག་དགུང་གྲངས་༤༠ ཕེབས་པའི་འཁྲུངས་སྐར་སྲུང་བརྩི། Karmapa 40th Birthday Celebration,https://youtu.be/eSBIFSHJ9vI?si=9E4q7lJtnkLqP1hp,YouTube ,03:19,00:03:20,2024.0,VOA  Tibetan,Good ,True,US,,,,,,,,,,,,,,,
639.0,STT_NW0626,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༦།༢༧ TV Daily News June 27, 2024",https://youtu.be/dJZ2_ASuSEU?si=8j3esh5rlFS-kG_M,YouTube ,06:32,00:06:33,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
640.0,STT_NW0627,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༦།༠༥ TV Daily News June 05, 2024",https://youtu.be/EtrUDcJUNRI?si=FP0heUXrh6heyu76,YouTube ,05:14,00:05:15,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
641.0,STT_NW0628,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༦།༡༠ TV Daily News June 10, 2024",https://youtu.be/5llfpdCJPc8?si=IkIrQETvJtpzS2Ur,YouTube ,12:36,00:12:37,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
642.0,STT_NW0629,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༦།༠༦ TV Daily News June 06, 2024",https://youtu.be/NKFViEPwBrE?si=3L4upTXKJGuvn-OB,YouTube ,05:03,00:05:03,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
643.0,STT_NW0630,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༦།༡༣ TV Daily News June 13, 2024",https://youtu.be/IOYIuXMVbcY?si=icrfRQnuBaGvkilq,YouTube ,07:21,00:07:22,2024.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
644.0,STT_NW0631,"བོད་ཀྱི་བརྙན་འཕྲིན་གྱི་ཉིན་རེའི་གསར་འགྱུར། ༢༠༢༤།༠༦།༡༢ TV Daily News June 12, 2024",https://youtu.be/iGMaa5J0090?si=FD8O1RjnTas-Ptzy,YouTube ,07:04,00:07:05,2024.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
645.0,STT_NW0632,སྤྱི་མཐུན་ཚོགས་པའི་རྒྱས་འཛོམས་ཚོགས་ཆེན་གྱི་ཉིན་གཉིས་པ། Unity at the RNC Day Two,https://youtu.be/nvmrInm7Nyg?si=m-Xe3jmgHrWbF7Kv,YouTube ,02:34,00:02:34,2024.0,VOA  Tibetan,Good ,True,US,,,,,,,,,,,,,,,
646.0,STT_NW0633,"Watch Kunleng Full Broadcast Live Jul 09, 2024 VOA Tibetan ཀུན་གླེང་ཐད་གཏོང་། ༢༠༢༤ ཟླ་ ༧ ཚེས་༠༩",https://www.youtube.com/live/6NPcqw_3JmQ?si=0hEbiPbGbG-jx93P,YouTube ,29:37:00,00:29:38,2024.0,VOA  Tibetan,GOOD ,True,US,,,,,,,,,,,,,,,
647.0,STT_NW0634,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༠༡།༡༤ Tibet This Week (Tibetan)- Jan.14 , 2022",https://youtu.be/sSy6-2HmAFw?si=I0sSoixEZWiJtZDE,YouTube ,09:12,00:11:23,2022.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
648.0,STT_NW0635,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༨།༡༢Tibet This Week (Tibetan)- Aug. 12, 2022",https://youtu.be/2stgzUTh49M?si=EG86iNAL-IuQi4SH,YouTube ,11:10,00:11:11,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
649.0,STT_NW0636,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༧།༢༩ Tibet This Week (Tibetan)- Jul. 29, 2022",https://youtu.be/ZDpjyIL4Rmc?si=rhuMZRTG7BLg7NnE,YouTube ,13:02,00:13:02,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
650.0,STT_NW0637,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༧།༢༢ Tibet This Week (Tibetan)- Jul. 22, 2022",https://youtu.be/K8vYL3SSZts?si=vtO9OwFZgdhKgAVj,YouTube ,11:03,00:11:03,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
651.0,STT_NW0638,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡།༡༢།༢༤ Tibet This Week (Tibetan) Dec.24, 2021",https://youtu.be/9FrOezcquXo?si=0qn4PImqLVd7aMZo,YouTube ,12:39,00:12:39,2019.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
652.0,STT_NW0639,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༡༠།༡༤ Tibet This Week (Tibetan)- Oct. 14, 2022",https://youtu.be/cIK1L6H6TYI?si=6Tpyf-BLi1c3l63r,YouTube ,09:47,00:09:48,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
653.0,STT_NW0640,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༡༠།༢༡ Tibet This Week (Tibetan)- Oct. 21, 2022",https://youtu.be/5Qop4UIxX1Y?si=c3FuUU_Bygybe2ot,YouTube ,11:08,00:11:08,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
654.0,STT_NW0641,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༠༡།༠༧ Tibet This Week (Tibetan)- Jan.07 , 2022",https://youtu.be/LZZuRYqTonA?si=QcBvGVFv3LrKqsmV,YouTube ,11:24,00:11:24,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
655.0,STT_NW0642,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༠།༡།༣༡ Tibet This Week (Tibetan) Jan. 31, 2020",https://youtu.be/pt_KLi87HA8?si=bJUMRlFg7od9BV7n,YouTube ,10:08,00:10:08,2020.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
656.0,STT_NW0643,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡།༡༢།༡༧Tibet This Week (Tibetan)- Dec. 17, 2021",https://youtu.be/el4s-AUF-JU?si=ekom3cReDp-RxvYK,YouTube ,20:31,00:20:31,2021.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
657.0,STT_NW0644,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༩།༢༣ Tibet This Week (Tibetan)- Sept. 23, 2022",https://youtu.be/w16WzvZ7ERc?si=Z_PpQXWsZUOsyAHZ,YouTube ,15:18,00:15:18,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
658.0,STT_NW0645,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༡༠།༧ Tibet This Week (Tibetan)- Oct. 07, 2022",https://youtu.be/Gn0lAtbW2Go?si=sEb9TtSP_zIYUoR2,YouTube ,10:13,00:10:14,2022.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
659.0,STT_NW0646,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༢།༤Tibet This Week (Tibetan)- Feb. 4, 2022",https://youtu.be/fzOY4QrXf9w?si=o_kLquC_O_w18JRr,YouTube ,10:42,00:10:43,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
660.0,STT_NW0647,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༩།༣༠ Tibet This Week (Tibetan)- Sept. 30, 2022",https://youtu.be/_-67P6Emq44?si=EyKA7BHXYjCNoAYs,YouTube ,09:50,00:09:50,2022.0,TibetTV,good,True,India,,,,,,,,,,,,,,,
661.0,STT_NW0648,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༢།༢།༡༨Tibet This Week (Tibetan)- Feb. 18, 2022",https://youtu.be/LQXIsHtG-oQ?si=WjmkNiqgAMrDU5cn,YouTube ,08:14,00:08:14,2022.0,TibetTV,Good,True,India,,,,,,,,,,,,,,,
662.0,STT_NW0649,"བདུན་ཕྲག་འདིའི་བོད་དོན་གསར་འགྱུར་ཕྱོགས་བསྡུས། ༢༠༢༡།༡༢།༠༣ Tibet This Week (Tibetan) Dec.03, 2021",https://youtu.be/7BzhrDiyqjQ?si=clCh00A_cWNNu6Cj,YouTube ,08:47,00:08:48,2021.0,TibetTV,Good ,True,India,,,,,,,,,,,,,,,
